gas_valve_position_percent,measured_ch4_percent,voltage,diesel_mass_flow,water_flow,ch4_volumeflow_raw,current_phase_1,current_phase_2,power_output,boost_pressure,exhaust_pressure,ch4_volumeflow,co2_volumeflow_raw,co2_volumeflow_processed,generator_frequency,cooling_water_out_temp,cooling_water_in_temp,exhaust_temp,calculated_ch4_share_percent,ch4_mass_flow_calc,des_percent,efficiency_electric,efficiency_thermal,sheet
6.1,66.578,229.879,0.307,4.99,60.529,0.005,0.0,0.004,0.86,,37.4,14.954,0.0,53.003,69.777,100.0,150.179,100.0,2.5941,9.17400933012754,0.010077560615599827,-26.470282478153056,P0C70_2
6.1,68.016,229.599,0.295,4.939,56.018,0.005,0.0,0.002,0.859,,37.4,15.097,0.0,53.005,69.777,100.0,150.243,100.00000000000001,2.4007714285714297,9.491956734249824,0.005425482355146169,-28.21044834754457,P0C70_2
6.1,68.048,229.829,0.317,4.586,56.184,0.003,0.0,0.0,0.868,,37.3,15.255,0.0,52.976,69.751,100.0,150.303,100.0,2.4078857142857144,10.101235312850784,0.0,-25.963303825224234,P0C70_2
6.1,68.361,229.682,0.308,5.376,56.337,0.002,0.0,0.001,0.869,,37.2,15.53,0.0,52.96,69.744,100.0,150.212,100.0,2.4144428571428573,9.818570696615833,0.0026876467127814863,-30.45565777203815,P0C70_2
6.1,68.488,229.846,0.321,4.829,56.612,0.001,0.0,0.003,0.871,,37.1,15.744,0.0,53.048,69.767,100.0,150.193,100.0,2.4262285714285716,10.14627812426613,0.007994616044859388,-27.104402438489867,P0C70_2
6.1,68.64,229.517,0.3,5.172,56.73,0.0,0.0,0.0,0.883,,37.0,15.898,0.0,52.946,69.807,100.0,150.319,100.00000000000001,2.431285714285715,9.527902169833881,0.0,-29.129999347231898,P0C70_2
6.1,68.66,229.813,0.317,5.016,56.904,0.001,0.0,0.0,0.865,,37.0,15.976,0.0,52.97,69.748,100.0,149.993,100.0,2.4387428571428575,9.986188831870296,0.0,-28.0770702399893,P0C70_2
6.1,68.71,229.501,0.315,4.824,56.765,0.001,0.0,0.002,0.857,,37.0,16.035,0.0,52.97,69.734,100.0,149.993,100.0,2.4327857142857146,9.951335024490076,0.0053269106855751485,-27.091482914052882,P0C70_2
6.1,68.398,229.928,0.309,4.737,56.702,0.001,0.0,0.001,0.862,,36.9,16.052,0.0,52.914,69.748,100.0,150.03,100.0,2.430085714285714,9.790127101682076,0.0026711881316974356,-26.667787405453524,P0C70_2
6.1,68.439,229.764,0.317,5.238,56.744,0.002,0.0,0.002,0.851,,36.8,16.073,0.0,52.908,69.748,100.0,149.94,100.0,2.4318857142857144,10.01152766952386,0.0053253200171818485,-29.394111193670934,P0C70_2
6.1,68.923,229.731,0.311,4.904,56.759,0.002,0.0,0.002,0.869,,36.8,16.098,0.0,52.891,69.757,100.0,149.841,100.0,2.4325285714285716,9.83833761249126,0.005334158965182728,-27.55727821359472,P0C70_2
6.1,68.931,229.501,0.317,5.118,56.983,0.002,0.0,0.002,0.867,,36.7,16.087,0.0,52.954,69.807,100.0,149.736,100.00000000000001,2.442128571428572,9.97372502140761,0.0053052120770790846,-28.55645768160166,P0C70_2
6.1,69.03,229.682,0.328,4.739,56.877,0.004,0.0,0.001,0.87,,36.7,16.094,0.0,52.956,69.83,100.0,149.572,100.0,2.4375857142857145,10.301415607307666,0.0026478762913625686,-26.374530737400665,P0C70_2
6.1,69.153,229.517,0.341,5.018,56.928,0.001,0.0,0.002,0.877,,36.7,16.088,0.0,52.853,69.879,100.0,149.759,100.0,2.4397714285714285,10.657617724636653,0.0052699971579239935,-27.746324414006747,P0C70_2
6.1,68.862,229.944,0.342,5.226,56.85,0.001,0.0,0.001,0.869,,36.7,16.071,0.0,52.946,69.826,100.0,149.719,100.0,2.436428571428572,10.698624453151012,0.0026374027987553336,-28.97368842345009,P0C70_2
6.1,68.952,229.797,0.332,4.959,56.859,0.003,0.0,0.001,0.871,,36.7,16.074,0.0,52.907,69.734,100.0,149.48,100.0,2.4368142857142856,10.416913231481105,0.002645304000545411,-27.65984589548506,P0C70_2
6.1,68.997,229.862,0.325,5.033,56.86,0.0,0.0,0.001,0.879,,36.7,16.062,0.0,52.828,69.744,100.0,149.577,100.00000000000001,2.4368571428571437,10.219564114510705,0.0026510849081058216,-28.12464897413954,P0C70_2
6.1,69.153,229.485,0.322,5.215,56.639,0.0,0.0,0.001,0.867,,36.7,16.05,0.0,52.851,69.748,100.0,149.631,100.0,2.4273857142857143,10.170313413949858,0.0026628891653613608,-29.267560617086986,P0C70_2
6.1,69.092,229.912,0.329,4.553,56.803,0.0,0.0,0.002,0.861,,36.7,16.049,0.0,52.847,69.744,100.0,149.328,100.00000000000001,2.4344142857142863,10.341643356969989,0.005300273497162213,-25.43328615113295,P0C70_2
6.1,69.079,229.435,0.34,4.995,56.737,0.0,0.0,0.001,0.849,,36.7,16.022,0.0,52.859,69.741,100.0,149.101,100.0,2.4315857142857142,10.661654643374321,0.0026437496016081794,-27.83783232159362,P0C70_2
6.1,69.33,229.714,0.362,4.609,56.815,0.0,0.0,0.0,0.85,,36.6,16.03,0.0,52.883,69.741,100.0,149.218,100.0,2.4349285714285713,11.260017274681267,0.0,-25.479530598876686,P0C70_2
6.1,69.133,229.55,0.351,4.592,56.539,0.0,0.0,0.003,0.861,,36.7,16.007,0.0,52.806,69.741,100.0,149.348,100.0,2.4231000000000003,11.00294149575298,0.007928619344804886,-25.58337255056042,P0C70_2
6.1,69.165,229.452,0.353,5.12,56.705,0.0,0.003,0.001,0.829,,36.7,16.003,0.0,52.828,69.741,100.0,149.459,99.99999999999999,2.4302142857142854,11.029900264849763,0.002634338056103864,-28.432894233747092,P0C70_2
6.1,69.153,229.55,0.336,5.093,56.564,0.0,0.0,0.0,0.859,,36.7,15.989,0.0,52.903,69.744,100.0,149.117,100.0,2.4241714285714284,10.5783079239871,0.0,-28.494547992019324,P0C70_2
6.1,69.691,229.682,0.314,5.06,56.68,0.0,0.0,0.0,0.845,,36.7,15.97,0.0,52.875,69.734,100.0,149.259,100.0,2.4291428571428573,9.936280491187519,0.0,-28.464227139036062,P0C70_2
6.1,69.699,229.797,0.338,4.868,56.614,0.0,0.0,0.001,0.835,,36.6,15.992,0.0,52.895,69.646,100.0,149.088,100.0,2.4263142857142856,10.626183711745213,0.0026505453876836307,-27.285177048448706,P0C70_2
6.1,69.572,229.714,0.343,4.643,56.629,0.0,0.0,0.001,0.852,,36.7,15.978,0.0,52.877,69.711,100.0,149.249,100.0,2.426957142857143,10.76390690095259,0.0026457599527129625,-25.921437898090876,P0C70_2
11.63,70.434,230.027,0.345,6.631,62.28,2.977,2.971,2.019,0.864,,40.8,16.66,0.0,52.731,69.537,45.674,181.999,100.0,2.6691428571428575,9.935676441987539,4.902180405996825,26.765913577145874,P2C70
11.63,70.044,229.829,0.347,6.284,62.298,2.803,2.957,2.02,0.896,,40.8,16.696,0.0,52.749,69.629,45.641,181.818,100.0,2.6699142857142864,9.984924346236324,4.90051021778041,25.47681758548284,P2C70
11.63,70.233,230.059,0.342,6.761,62.252,2.997,2.941,2.019,0.858,,40.8,16.723,0.0,52.794,69.626,45.716,181.982,100.0,2.667942857142857,9.861792739664985,4.908408613677703,27.379148295539796,P2C70
11.63,70.397,229.682,0.322,6.552,62.015,3.01,2.962,2.019,0.875,,40.7,16.756,0.0,52.737,69.603,45.687,182.02,100.0,2.657785714285714,9.371284169320896,4.953979217732556,26.78584345232687,P2C70
11.63,70.163,230.043,0.362,6.511,62.35,3.006,2.954,2.018,0.878,,40.7,16.78,0.0,52.735,69.55,45.697,181.924,100.00000000000001,2.672142857142858,10.36402853048901,4.870974062151239,26.116224304957118,P2C70
11.63,70.705,229.912,0.356,6.404,62.442,2.974,2.962,2.019,0.857,,40.7,16.797,0.0,52.648,69.508,45.729,181.732,99.99999999999999,2.676085714285714,10.196278407250633,4.875314447231831,25.617471078531935,P2C70
11.63,70.434,229.994,0.336,6.69,62.437,2.961,2.957,2.018,0.85,,40.7,16.825,0.0,52.741,69.511,45.706,181.507,100.0,2.675871428571429,9.67959695001211,4.901328198007135,26.947095243509235,P2C70
11.63,70.541,229.928,0.339,6.613,62.224,3.012,2.957,2.02,0.863,,40.7,16.874,0.0,52.739,69.531,45.516,181.984,99.99999999999999,2.666742857142857,9.787721060408154,4.91708686875492,26.93163106981311,P2C70
11.63,70.689,229.928,0.345,6.69,62.135,3.026,2.96,2.017,0.883,,40.6,16.943,0.0,52.755,69.541,45.246,181.984,100.00000000000001,2.662928571428572,9.95655407439175,4.90761500491962,27.550700141400807,P2C70
11.63,70.705,230.01,0.367,7.101,62.036,2.898,2.953,2.018,0.864,,40.7,16.951,0.0,52.747,69.593,45.217,181.774,100.0,2.6586857142857143,10.539668198747346,4.886035998587171,29.19728611757319,P2C70
11.63,70.742,229.879,0.33,6.516,62.434,2.896,2.96,2.015,0.864,,40.6,16.887,0.0,52.741,69.636,45.286,181.741,100.0,2.675742857142857,9.52362188145556,4.902728914064199,26.8947742117803,P2C70
11.63,70.59,230.027,0.348,6.631,62.299,2.905,2.959,2.021,0.877,,40.6,16.823,0.0,52.686,69.652,45.223,181.534,100.0,2.669957142857143,10.010674127712639,4.901454997684061,27.369600283838828,P2C70
11.63,70.866,229.78,0.368,6.567,62.304,2.891,2.957,2.017,0.853,,40.6,16.843,0.0,52.66,69.649,45.22,181.687,99.99999999999999,2.6701714285714284,10.52468881308877,4.863422157214145,26.94845106742301,P2C70
11.63,70.705,230.092,0.336,6.494,62.02,2.902,2.954,2.019,0.87,,40.6,16.869,0.0,52.733,69.672,45.25,181.563,99.99999999999999,2.658,9.738341134350582,4.9335172508164495,26.998452675661344,P2C70
11.63,70.685,229.813,0.353,6.411,62.085,2.895,2.956,2.013,0.86,,40.6,16.891,0.0,52.733,69.718,45.161,181.39,100.00000000000001,2.660785714285715,10.171317421241145,4.890135611669154,26.64423445869115,P2C70
11.63,70.915,229.994,0.377,6.478,62.238,2.904,2.955,2.02,0.856,,40.6,16.92,0.0,52.662,69.698,45.108,181.357,100.0,2.6673428571428572,10.76458136543232,4.862748289492657,26.714984350794467,P2C70
11.63,70.939,229.747,0.362,6.664,62.355,2.895,2.961,2.016,0.883,,40.6,16.951,0.0,52.721,69.665,45.572,181.189,100.0,2.672357142857143,10.363283604271304,4.865796776065796,26.996927420011186,P2C70
11.63,70.837,230.142,0.329,6.506,62.378,2.903,2.954,2.019,0.863,,40.5,16.992,0.0,52.709,69.679,45.496,181.016,100.0,2.673342857142857,9.505219302318077,4.917871626956194,26.69870121966924,P2C70
11.63,70.644,229.829,0.343,6.511,62.333,2.902,2.949,2.019,0.849,,40.4,17.044,0.0,52.702,69.734,45.45,181.038,99.99999999999999,2.6714142857142855,9.87619727639975,4.901246904212312,26.74011144787031,P2C70
11.63,71.042,230.092,0.368,6.657,62.464,2.901,2.958,2.018,0.873,,40.5,17.055,0.0,52.702,69.688,45.542,181.367,100.0,2.6770285714285715,10.50056089952631,4.854678420150616,26.93941060345714,P2C70
3.3,57.934,230.339,0.414,5.525,63.064,3.008,2.93,2.013,0.886,,41.0,17.546,0.0,52.765,70.352,100.0,175.749,99.99999999999999,2.7027428571428564,11.561974867222938,4.7396915604764835,-26.869465129400876,P2C70_2
3.3,58.057,229.846,0.403,5.455,63.14,3.003,2.928,2.009,0.884,,40.9,17.577,0.0,52.658,70.296,100.0,175.712,100.00000000000001,2.706000000000001,11.27739773069248,4.739782506346446,-26.63257750216789,P2C70_2
3.3,58.406,230.125,0.377,5.665,63.064,3.0,2.93,2.013,0.864,,41.0,17.586,0.0,52.692,70.316,100.0,175.733,99.99999999999999,2.7027428571428564,10.638588573955369,4.789178941212192,-27.87177694920695,P2C70_2
3.3,58.3,229.747,0.385,5.601,63.037,2.962,2.925,2.008,0.858,,41.0,17.588,0.0,52.747,70.378,100.0,175.916,99.99999999999999,2.701585714285714,10.844009286617828,4.768342974610113,-27.44787699019266,P2C70_2
3.3,59.018,230.125,0.395,5.777,62.851,2.902,2.931,2.012,0.876,,41.0,17.595,0.0,52.696,70.441,100.0,175.731,100.0,2.693614285714286,11.123603472546577,4.776953408967442,-28.24490807025804,P2C70_2
3.3,59.125,229.78,0.359,5.686,62.811,2.896,2.927,2.011,0.882,,41.0,17.583,0.0,52.709,70.395,100.0,175.579,100.0,2.6919000000000004,10.21918881041457,4.826237291453447,-28.144500971057262,P2C70_2
3.3,59.458,230.076,0.371,5.657,62.999,2.973,2.883,2.011,0.875,,41.0,17.599,0.0,52.577,70.391,100.0,175.637,100.0,2.699957142857143,10.496714586047052,4.796960863868539,-27.834860865582872,P2C70_2
3.3,59.889,229.698,0.392,6.12,63.113,2.899,2.921,2.01,0.865,,41.0,17.589,0.0,52.784,70.503,100.0,175.528,100.0,2.7048428571428573,11.007637889877167,4.758595073074557,-29.77398703443679,P2C70_2
3.3,60.0,230.01,0.363,5.287,62.942,2.901,2.927,2.011,0.86,,41.0,17.611,0.0,52.694,70.516,100.0,175.702,100.0,2.6975142857142855,10.302031021963106,4.811748555596681,-25.984334500827917,P2C70_2
3.3,60.033,229.846,0.385,5.691,63.099,2.91,2.926,2.01,0.872,,41.0,17.611,0.0,52.788,70.414,100.0,175.533,100.0,2.7042428571428574,10.834508580132116,4.768910495199731,-27.830626568698342,P2C70_2
3.3,60.299,229.994,0.396,5.566,62.98,2.896,2.931,2.009,0.889,,40.9,17.613,0.0,52.682,70.5,100.0,176.181,100.0,2.699142857142857,11.12833073854301,4.759807633326145,-27.101898456873048,P2C70_2
3.3,60.759,229.846,0.395,5.673,63.153,2.896,2.929,2.013,0.872,,41.0,17.623,0.0,52.723,70.385,100.0,175.795,100.0,2.706557142857143,11.076301857239205,4.759004197613082,-27.670809528317136,P2C70_2
3.3,60.768,229.928,0.363,5.888,63.004,2.897,2.928,2.009,0.871,,41.0,17.631,0.0,52.696,70.388,100.0,175.563,100.00000000000001,2.700171428571429,10.292936642737192,4.802719658255913,-29.038078413070036,P2C70_2
3.3,60.747,229.928,0.367,5.88,62.905,2.902,2.928,2.012,0.866,,41.0,17.623,0.0,52.654,70.414,100.0,175.531,100.0,2.6959285714285715,10.409223976663688,4.811216401595979,-28.981144032892093,P2C70_2
3.3,61.17,229.994,0.395,5.417,62.953,2.899,2.926,2.008,0.864,,40.9,17.633,0.0,52.715,70.388,100.0,175.55,100.0,2.6979857142857147,11.107582312535255,4.760589987303521,-26.494069916557393,P2C70_2
3.3,61.396,230.059,0.375,5.269,62.99,2.551,2.582,1.756,0.892,,41.0,17.621,0.0,52.713,70.418,100.0,175.598,100.0,2.6995714285714287,10.59924657902845,4.18449318807096,-25.876117606431535,P2C70_2
3.3,61.453,229.895,0.342,5.747,63.04,2.895,2.928,2.008,0.868,,40.9,17.632,0.0,52.747,70.48,100.0,175.464,100.0,2.701714285714286,9.750540056060757,4.826595447447306,-28.4092502328997,P2C70_2
3.3,61.523,230.01,0.388,5.721,62.942,2.904,2.927,2.013,0.85,,40.9,17.635,0.0,52.792,70.457,100.0,175.433,100.0,2.6975142857142855,10.933960157952214,4.782601129472469,-27.97512017372859,P2C70_2
3.3,61.987,229.813,0.388,5.299,62.958,2.894,2.932,2.009,0.86,,41.0,17.633,0.0,52.737,70.444,100.0,175.756,100.00000000000001,2.698200000000001,10.931485183290159,4.772017277072582,-25.917116409390722,P2C70_2
3.3,62.18,230.043,0.383,5.842,62.912,2.903,2.934,2.013,0.871,,40.9,17.633,0.0,52.739,70.447,100.0,175.656,100.0,2.696228571428571,10.812884360703075,4.791386281430531,-28.62895975293328,P2C70_2
3.3,62.201,229.764,0.352,5.857,63.111,2.895,2.928,2.007,0.841,,40.9,17.638,0.0,52.621,70.454,100.0,175.554,100.0,2.704757142857143,9.996980376563789,4.805606145994032,-28.86687361495183,P2C70_2
3.3,62.205,230.043,0.391,5.512,62.855,2.902,2.924,2.012,0.869,,40.9,17.639,0.0,52.755,70.447,100.0,175.539,99.99999999999999,2.693785714285714,11.022752382870557,4.782069638266619,-26.97265726088782,P2C70_2
3.3,62.492,229.731,0.383,5.412,63.033,2.89,2.929,2.006,0.861,,41.0,17.643,0.0,52.646,70.424,100.0,175.717,100.0,2.701414285714286,10.794368187918339,4.766548407180528,-26.496916436244085,P2C70_2
3.3,62.751,230.109,0.363,5.864,62.938,2.915,2.924,2.013,0.861,,41.0,17.646,0.0,52.741,70.434,100.0,175.407,100.0,2.6973428571428575,10.302618307996205,4.816808559582641,-28.901952081602676,P2C70_2
3.3,62.735,229.862,0.364,6.291,63.078,2.901,2.922,2.008,0.867,,40.9,17.633,0.0,52.774,70.434,100.0,175.719,100.0,2.7033428571428577,10.307508772437489,4.793918689952653,-30.936006073388384,P2C70_2
3.3,62.657,230.174,0.369,5.969,63.011,2.894,2.928,2.011,0.902,,40.9,17.64,0.0,52.705,70.405,100.0,175.886,100.0,2.7004714285714284,10.444257926975919,4.798858214690941,-29.367758664669257,P2C70_2
3.3,63.071,229.714,0.385,5.936,62.778,2.894,2.927,2.006,0.877,,41.0,17.626,0.0,52.692,70.497,100.0,175.638,99.99999999999999,2.690485714285714,10.883878571482713,4.7811075453523255,-29.079215571117473,P2C70_2
3.3,63.215,230.027,0.385,5.79,62.863,2.901,2.926,2.012,0.857,,41.0,17.642,0.0,52.66,70.451,100.0,175.55,100.0,2.6941285714285717,10.870761777262148,4.789628742058164,-28.373979986290532,P2C70_2
3.3,63.149,229.682,0.362,5.726,62.829,2.897,2.927,2.008,0.861,,40.9,17.642,0.0,52.769,70.539,100.0,175.458,100.0,2.6926714285714284,10.293147571530957,4.8136882764942985,-28.173325546300358,P2C70_2
3.3,63.223,230.092,0.374,5.887,63.053,2.9,2.928,2.012,0.869,,40.9,17.628,0.0,52.674,70.49,100.0,175.633,100.0,2.7022714285714287,10.564521685970934,4.791603118124502,-28.82312991039936,P2C70_2
9.1,70.874,230.109,0.363,5.445,62.867,2.902,2.928,2.012,0.875,,41.4,17.579,0.0,52.822,70.398,100.0,171.551,100.0,2.6942999999999997,10.313053788702419,4.819292211168276,-26.89671575335883,P2C70_3
9.1,71.112,229.764,0.38,5.445,62.987,2.898,2.923,2.011,0.873,,41.4,17.56,0.0,52.741,70.444,100.0,171.625,99.99999999999999,2.699442857142857,10.72586840875676,4.7855908376701235,-26.68038345084381,P2C70_3
9.1,70.755,230.125,0.376,5.341,63.006,2.904,2.931,2.011,0.877,,41.4,17.599,0.0,52.79,70.362,100.0,172.081,100.0,2.700257142857143,10.622096812292172,4.789708759920176,-26.265975766322352,P2C70_3
9.1,71.141,229.928,0.366,5.149,62.929,2.903,2.927,2.013,0.858,,41.4,17.584,0.0,52.735,70.434,100.0,171.646,100.0,2.696957142857143,10.380257008386408,4.813327605762314,-25.359585024732752,P2C70_3
9.1,70.783,229.977,0.386,5.267,62.725,2.902,2.933,2.01,0.854,,41.4,17.598,0.0,52.794,70.431,100.0,171.936,100.0,2.688214285714286,10.917275794529493,4.792892189708618,-25.871796693143796,P2C70_3
9.1,71.153,229.862,0.385,5.241,62.979,2.904,2.928,2.012,0.862,,41.4,17.579,0.0,52.778,70.428,100.0,171.744,100.00000000000001,2.699100000000001,10.852912141096265,4.781764239811944,-25.6613837948537,P2C70_3
9.1,70.981,229.829,0.374,5.583,63.076,2.894,2.928,2.009,0.865,,41.4,17.584,0.0,52.767,70.444,100.0,171.714,100.0,2.7032571428571432,10.561076282436906,4.782898226971952,-27.36840703248042,P2C70_3
9.1,71.178,230.092,0.359,5.499,62.98,2.898,2.932,2.014,0.854,,41.4,17.594,0.0,52.887,70.46,100.0,171.317,100.0,2.699142857142857,10.19456228701218,4.821789279729218,-27.09368036114815,P2C70_3
9.1,70.87,229.649,0.347,5.164,62.809,2.894,2.924,2.008,0.863,,41.4,17.589,0.0,52.702,70.339,100.0,171.494,100.0,2.691814285714286,9.911741045431608,4.835693948748794,-25.697575573001032,P2C70_3
9.1,72.566,229.994,0.343,5.573,62.937,2.906,2.929,2.013,0.87,,41.4,17.595,0.0,52.798,70.385,100.0,171.58,100.0,2.6973,9.790696119958113,4.844376089342039,-27.670683598434486,P2C70_3
9.1,70.939,229.731,0.35,5.47,62.951,2.954,2.929,2.009,0.868,,41.4,17.588,0.0,52.782,70.395,100.0,171.679,100.0,2.6979000000000006,9.968587642965437,4.8241427413170435,-27.090538381573744,P2C70_3
9.1,71.128,230.092,0.344,5.555,63.045,3.014,2.932,2.013,0.861,,41.4,17.588,0.0,52.814,70.454,100.0,171.691,100.0,2.7019285714285717,9.801270419148542,4.8355104891812575,-27.46669107839612,P2C70_3
9.1,70.985,229.599,0.37,5.184,63.001,2.722,2.928,2.01,0.895,,41.4,17.598,0.0,52.916,70.457,100.0,171.34,100.0,2.7000428571428574,10.471086615153947,4.795796110339512,-25.457120156797806,P2C70_3
9.1,71.305,229.977,0.358,5.12,62.824,2.76,2.932,2.014,0.869,,41.3,17.578,0.0,52.772,70.444,100.0,171.827,100.0,2.692457142857143,10.191730429803533,4.833914821362993,-25.30347553911549,P2C70_3
9.1,71.252,229.731,0.358,5.378,62.832,2.98,2.942,2.009,0.854,,41.4,17.576,0.0,52.851,70.418,100.0,171.754,100.0,2.6928,10.190565019119326,4.821362660387438,-26.598872357376752,P2C70_3
9.1,71.465,229.912,0.349,5.075,62.835,2.842,2.931,2.011,0.856,,41.4,17.571,0.0,52.725,70.424,100.0,171.82,100.0,2.692928571428572,9.959465455543262,4.838350195067271,-25.158557922607727,P2C70_3
9.1,71.301,229.731,0.374,5.223,62.808,2.958,2.93,2.009,0.881,,41.4,17.575,0.0,52.893,70.424,100.0,171.855,100.0,2.6917714285714287,10.601362723949977,4.801143142975855,-25.718711834407582,P2C70_3
9.1,71.079,230.059,0.347,5.509,62.696,2.987,2.932,2.013,0.872,,41.3,17.572,0.0,52.796,70.441,100.0,171.745,100.0,2.686971428571429,9.927831902365227,4.855604899139519,-27.36447417475325,P2C70_3
9.1,71.416,229.731,0.375,5.023,62.801,3.003,2.93,2.01,0.867,,41.3,17.562,0.0,52.834,70.513,100.0,172.202,100.0,2.691471428571429,10.627754983252267,4.802650120768986,-24.654925286576674,P2C70_3
9.1,71.137,230.109,0.38,5.593,62.648,3.014,2.928,2.014,0.85,,41.3,17.565,0.0,52.845,70.543,100.0,171.684,100.0,2.684914285714286,10.777652766713858,4.815869198803286,-27.445653874809356,P2C70_3
9.1,71.56,229.682,0.363,5.619,62.771,3.005,2.932,2.008,0.864,,41.3,17.562,0.0,52.859,70.457,100.0,171.962,100.0,2.6901857142857146,10.32719739672469,4.816307284562258,-27.738893745054778,P2C70_3
9.1,71.354,229.912,0.36,5.424,62.809,2.798,2.925,2.012,0.859,,41.4,17.549,0.0,52.851,70.52,100.0,171.802,100.0,2.691814285714286,10.245031077808203,4.827401060550375,-26.727454356819862,P2C70_3
9.1,71.568,229.764,0.362,5.172,62.995,2.804,2.932,2.011,0.862,,41.4,17.545,0.0,52.733,70.474,100.0,172.266,100.00000000000001,2.699785714285715,10.268809081059798,4.809480910323892,-25.44335032556019,P2C70_3
9.1,71.268,229.944,0.359,5.752,62.749,2.796,2.943,2.011,0.866,,41.4,17.522,0.0,52.739,70.467,100.0,172.055,100.00000000000001,2.689242857142858,10.228253250429903,4.830518173159396,-28.42713709006704,P2C70_3
9.1,71.74,229.747,0.356,5.476,62.848,2.815,2.929,2.011,0.863,,41.4,17.526,0.0,52.715,70.477,100.0,172.24,100.0,2.6934857142857145,10.137087261252525,4.8278068137096914,-27.038759948746655,P2C70_3
9.1,71.416,229.928,0.365,5.381,62.735,2.802,2.921,2.01,0.864,,41.3,17.533,0.0,52.94,70.48,100.0,172.39,100.0,2.6886428571428573,10.383528512645256,4.820840673542786,-26.541844329513513,P2C70_3
9.1,71.757,229.928,0.358,5.488,62.708,2.854,2.892,2.013,0.87,,41.4,17.522,0.0,52.806,70.536,100.0,172.206,100.0,2.6874857142857143,10.208658888796036,4.839539808415678,-27.08264840405376,P2C70_3
9.1,71.486,229.895,0.36,5.189,62.662,2.803,2.929,2.01,0.877,,41.3,17.512,0.0,52.767,70.424,100.0,171.907,100.0,2.6855142857142855,10.266597618922182,4.8327543826776544,-25.70672819099223,P2C70_3
9.1,71.473,229.977,0.378,5.502,62.67,2.797,2.928,2.014,0.88,,41.4,17.523,0.0,52.867,70.457,100.0,171.863,100.00000000000001,2.685857142857144,10.723651272648775,4.817092374955867,-27.08480544634172,P2C70_3
9.1,71.666,229.78,0.363,5.0,63.004,2.797,2.892,2.008,0.864,,41.3,17.517,0.0,52.749,70.493,100.0,172.51,100.00000000000001,2.700171428571429,10.292936642737192,4.800329056136323,-24.571258032053144,P2C70_3
14.63,71.56,230.076,0.405,6.665,68.303,6.045,5.988,4.166,0.894,,45.3,18.478,0.0,52.55,70.053,46.968,206.587,100.0,2.9272714285714287,10.561245633535483,9.159125539278444,23.5662136210773,P4C70
14.63,71.913,229.731,0.411,7.137,68.484,6.037,5.986,4.16,0.861,,45.3,18.517,0.0,52.636,69.945,46.945,206.713,100.0,2.935028571428571,10.675702659386717,9.11008866402135,25.04366220642175,P4C70
14.63,71.884,229.961,0.401,6.981,68.433,6.045,5.984,4.165,0.888,,45.3,18.554,0.0,52.573,70.05,47.103,206.73,100.0,2.9328428571428575,10.450048494171464,9.150894842612841,24.519812450580154,P4C70
14.63,71.785,229.797,0.406,6.982,68.788,6.042,5.983,4.165,0.882,,45.3,18.501,0.0,52.585,70.023,47.034,207.018,100.0,2.948057142857143,10.517783816537438,9.09678306348348,24.42293132973515,P4C70
14.63,71.642,230.059,0.398,6.24,68.661,6.04,5.984,4.168,0.872,,45.2,18.616,0.0,52.609,70.086,47.047,207.011,100.0,2.9426142857142854,10.349082386601706,9.137367834163866,21.956678550193697,P4C70
14.63,71.913,229.764,0.384,6.744,68.79,6.045,5.977,4.147,0.869,,45.2,18.667,0.0,52.485,70.109,47.132,207.155,100.0,2.948142857142858,10.004613567381684,9.109147935582223,23.712625209690064,P4C70
14.63,71.958,230.027,0.395,6.892,68.725,6.041,5.977,4.161,0.871,,45.1,18.681,0.0,52.52,70.004,47.247,207.052,100.0,2.945357142857143,10.270503508943355,9.121515095755957,23.952705513873035,P4C70
14.63,71.946,229.862,0.357,7.12,68.865,6.043,5.986,4.166,0.887,,45.1,18.723,0.0,52.562,70.175,47.241,207.703,100.0,2.951357142857143,9.357809777222323,9.20661300027352,25.14001054799439,P4C70
14.63,71.941,229.879,0.383,7.155,68.625,6.039,5.986,4.163,0.861,,45.1,18.787,0.0,52.617,70.129,47.165,207.083,100.0,2.941071428571429,10.002758260457073,9.16646819438661,25.20448527200977,P4C70
14.63,72.122,230.043,0.409,7.009,68.885,6.046,5.984,4.165,0.871,,45.1,18.775,0.0,52.52,70.145,47.145,207.427,100.0,2.9522142857142857,10.57394125537352,9.078272543592961,24.47919536810027,P4C70
14.63,71.81,229.714,0.389,7.094,68.689,6.035,5.987,4.161,0.9,,45.1,18.829,0.0,52.56,70.194,47.244,207.549,100.0,2.9438142857142857,10.135071105793196,9.1400703862266,24.914417040040508,P4C70
14.63,72.097,229.928,0.393,7.089,68.885,6.047,5.983,4.167,0.881,,45.1,18.832,0.0,52.567,70.217,47.273,207.49,100.0,2.9522142857142857,10.202493408104388,9.120358266958394,24.800905637286746,P4C70
14.63,72.032,229.994,0.412,6.511,68.859,6.032,5.984,4.165,0.887,,45.0,18.847,0.0,52.534,70.257,47.999,207.327,99.99999999999999,2.951099999999999,10.646836726488546,9.074297416894183,21.99666640935783,P4C70
14.63,72.184,229.829,0.396,7.229,68.638,6.031,5.992,4.164,0.869,,45.0,18.882,0.0,52.546,70.29,48.029,207.459,100.0,2.9416285714285717,10.305531257282702,9.136093709884003,24.597884077290757,P4C70
